Destination ID,Attraction,Restaurant_Name      ,Location        ,Rating        , Price Range ,Province
666,Satyadevi Mandir,No,No,No,No,3
666,Satyadevi Mandir,No,No,No,No,3
666,Satyadevi Mandir,No,No,No,No,3
667,Kintang,No,No,No,No,3
667,Kintang,No,No,No,No,3
667,Kintang,No,No,No,No,3
668,Salme,No,No,No,No,3
668,Salme,No,No,No,No,3
668,Salme,No,No,No,No,3
669,Bhalche,No,No,No,No,3
669,Bhalche,No,No,No,No,3
669,Bhalche,No,No,No,No,3
670,Kaule,No,No,No,No,3
670,Kaule,No,No,No,No,3
670,Kaule,No,No,No,No,3
671,Fikuri,No,No,No,No,3
671,Fikuri,No,No,No,No,3
671,Fikuri,No,No,No,No,3
672,Jibjibe,No,No,No,No,3
672,Jibjibe,No,No,No,No,3
672,Jibjibe,No,No,No,No,3
673,Bhorle,No,No,No,No,3
673,Bhorle,No,No,No,No,3
673,Bhorle,No,No,No,No,3
674,Jharlang,No,No,No,No,3
674,Jharlang,No,No,No,No,3
674,Jharlang,No,No,No,No,3
675,Hetauda,No,No,No,No,3
675,Hetauda,No,No,No,No,3
675,Hetauda,No,No,No,No,3
676,Sukaura,No,No,No,No,3
676,Sukaura,No,No,No,No,3
676,Sukaura,No,No,No,No,3
677,Lattaramveshwar Mahadev Temple,No,No,No,No,3
677,Lattaramveshwar Mahadev Temple,No,No,No,No,3
677,Lattaramveshwar Mahadev Temple,No,No,No,No,3
678,Ichankhu Narayan,No,No,No,No,3
678,Ichankhu Narayan,No,No,No,No,3
678,Ichankhu Narayan,No,No,No,No,3
679,Harnamadi,No,No,No,No,3
679,Harnamadi,No,No,No,No,3
679,Harnamadi,No,No,No,No,3
680,Shreepur Chhatiwan,No,No,No,No,3
680,Shreepur Chhatiwan,No,No,No,No,3
680,Shreepur Chhatiwan,No,No,No,No,3
681,Gundu,No,No,No,No,3
681,Gundu,No,No,No,No,3
681,Gundu,No,No,No,No,3
682,Manthali,No,No,No,No,3
682,Manthali,No,No,No,No,3
682,Manthali,No,No,No,No,3
683,Asrang,No,No,No,No,3
683,Asrang,No,No,No,No,3
683,Asrang,No,No,No,No,3
684,Chamere Cave,No,No,No,No,3
684,Chamere Cave,No,No,No,No,3
684,Chamere Cave,No,No,No,No,3
685,Gotikhel,No,No,No,No,3
685,Gotikhel,No,No,No,No,3
685,Gotikhel,No,No,No,No,3
686,Koteshwor,No,No,No,No,3
686,Koteshwor,No,No,No,No,3
686,Koteshwor,No,No,No,No,3
687,Chyamrang Besi,No,No,No,No,3
687,Chyamrang Besi,No,No,No,No,3
687,Chyamrang Besi,No,No,No,No,3
688,Tin Tale Waterfall,No,No,No,No,3
688,Tin Tale Waterfall,No,No,No,No,3
688,Tin Tale Waterfall,No,No,No,No,3
689,Manikhel,No,No,No,No,3
689,Manikhel,No,No,No,No,3
689,Manikhel,No,No,No,No,3
690,Kalanti,No,No,No,No,3
690,Kalanti,No,No,No,No,3
690,Kalanti,No,No,No,No,3
691,Malpi,No,No,No,No,3
691,Malpi,No,No,No,No,3
691,Malpi,No,No,No,No,3
692,KapalKot,No,No,No,No,3
692,KapalKot,No,No,No,No,3
692,KapalKot,No,No,No,No,3
693,Mahendrajyoti,No,No,No,No,3
693,Mahendrajyoti,No,No,No,No,3
693,Mahendrajyoti,No,No,No,No,3
694,Baramchi,No,No,No,No,3
694,Baramchi,No,No,No,No,3
694,Baramchi,No,No,No,No,3
695,Mankha,No,No,No,No,3
695,Mankha,No,No,No,No,3
695,Mankha,No,No,No,No,3
696,Baneshwor,No,No,No,No,3
696,Baneshwor,No,No,No,No,3
696,Baneshwor,No,No,No,No,3
697,Yalmu Waterfall,No,No,No,No,3
697,Yalmu Waterfall,No,No,No,No,3
697,Yalmu Waterfall,No,No,No,No,3
698,Gathi,No,No,No,No,3
698,Gathi,No,No,No,No,3
698,Gathi,No,No,No,No,3
699,Marming,No,No,No,No,3
699,Marming,No,No,No,No,3
699,Marming,No,No,No,No,3
700,Dhuskun,No,No,No,No,3
700,Dhuskun,No,No,No,No,3
700,Dhuskun,No,No,No,No,3
701,Chaukati,No,No,No,No,3
701,Chaukati,No,No,No,No,3
701,Chaukati,No,No,No,No,3
702,Ghorthali,No,No,No,No,3
702,Ghorthali,No,No,No,No,3
702,Ghorthali,No,No,No,No,3
703,Bigu,No,No,No,No,3
703,Bigu,No,No,No,No,3
703,Bigu,No,No,No,No,3
704,Deudhunga Dada,No,No,No,No,3
704,Deudhunga Dada,No,No,No,No,3
704,Deudhunga Dada,No,No,No,No,3
705,Seti Mata,No,No,No,No,3
705,Seti Mata,No,No,No,No,3
705,Seti Mata,No,No,No,No,3
706,Kalinchowk Bhagawati Temple,No,No,No,No,3
706,Kalinchowk Bhagawati Temple,No,No,No,No,3
706,Kalinchowk Bhagawati Temple,No,No,No,No,3
707,Gairabari,No,No,No,No,3
707,Gairabari,No,No,No,No,3
707,Gairabari,No,No,No,No,3
708,Betechhap,No,No,No,No,3
708,Betechhap,No,No,No,No,3
708,Betechhap,No,No,No,No,3
709,Lisankhu,No,No,No,No,3
709,Lisankhu,No,No,No,No,3
709,Lisankhu,No,No,No,No,3
710,Attarpur,No,No,No,No,3
710,Attarpur,No,No,No,No,3
710,Attarpur,No,No,No,No,3
711,Baghkhor,No,No,No,No,3
711,Baghkhor,No,No,No,No,3
711,Baghkhor,No,No,No,No,3
712,Aahaldanda,No,No,No,No,3
712,Aahaldanda,No,No,No,No,3
712,Aahaldanda,No,No,No,No,3
713,Jiri,No,No,No,No,3
713,Jiri,No,No,No,No,3
713,Jiri,No,No,No,No,3
714,Chuchure,No,No,No,No,3
714,Chuchure,No,No,No,No,3
714,Chuchure,No,No,No,No,3
715,Harisiddhi,No,No,No,No,3
715,Harisiddhi,No,No,No,No,3
715,Harisiddhi,No,No,No,No,3
716,Siddhipur,No,No,No,No,3
716,Siddhipur,No,No,No,No,3
716,Siddhipur,No,No,No,No,3
717,Lubhu,No,No,No,No,3
717,Lubhu,No,No,No,No,3
717,Lubhu,No,No,No,No,3
718,Dadhikot,No,No,No,No,3
718,Dadhikot,No,No,No,No,3
718,Dadhikot,No,No,No,No,3
719,Gundu Chaur,No,No,No,No,3
719,Gundu Chaur,No,No,No,No,3
719,Gundu Chaur,No,No,No,No,3
720,Ranikot,No,No,No,No,3
720,Ranikot,No,No,No,No,3
720,Ranikot,No,No,No,No,3
721,Sirandada,No,No,No,No,3
721,Sirandada,No,No,No,No,3
721,Sirandada,No,No,No,No,3
722,Ghyampe Danda,No,No,No,No,3
722,Ghyampe Danda,No,No,No,No,3
722,Ghyampe Danda,No,No,No,No,3
723,Nangkhel,No,No,No,No,3
723,Nangkhel,No,No,No,No,3
723,Nangkhel,No,No,No,No,3
724,Bhainsepati,No,No,No,No,3
724,Bhainsepati,No,No,No,No,3
773,Bhainsepati,No,No,No,No,3
725,Dhunkharka,No,No,No,No,3
725,Dhunkharka,No,No,No,No,3
725,Dhunkharka,No,No,No,No,3
726,Tindhare Jharana,No,No,No,No,3
726,Tindhare Jharana,No,No,No,No,3
726,Tindhare Jharana,No,No,No,No,3
727,Patlekhet,No,No,No,No,3
727,Patlekhet,No,No,No,No,3
727,Patlekhet,No,No,No,No,3
728,TinPiple,No,No,No,No,3
728,TinPiple,No,No,No,No,3
728,TinPiple,No,No,No,No,3
729,Dulalthok,No,No,No,No,3
729,Dulalthok,No,No,No,No,3
729,Dulalthok,No,No,No,No,3
730,Panchkhal,No,No,No,No,3
730,Panchkhal,No,No,No,No,3
730,Panchkhal,No,No,No,No,3
731,Jyamdi Mandan,No,No,No,No,3
731,Jyamdi Mandan,No,No,No,No,3
731,Jyamdi Mandan,No,No,No,No,3
732,Phalante,No,No,No,No,3
732,Phalante,No,No,No,No,3
732,Phalante,No,No,No,No,3
733,Panichaur,No,No,No,No,3
733,Panichaur,No,No,No,No,3
733,Panichaur,No,No,No,No,3
734,Bethan,No,No,No,No,3
734,Bethan,No,No,No,No,3
734,Bethan,No,No,No,No,3
735,Madan Kundari,No,No,No,No,3
735,Madan Kundari,No,No,No,No,3
735,Madan Kundari,No,No,No,No,3
736,Gunsi Bhadaure,No,No,No,No,3
736,Gunsi Bhadaure,No,No,No,No,3
736,Gunsi Bhadaure,No,No,No,No,3
737,Tokarpur,No,No,No,No,3
737,Tokarpur,No,No,No,No,3
737,Tokarpur,No,No,No,No,3
738,Katakuti,No,No,No,No,3
738,Katakuti,No,No,No,No,3
738,Katakuti,No,No,No,No,3
739,Bhusapheda,No,No,No,No,3
739,Bhusapheda,No,No,No,No,3
739,Bhusapheda,No,No,No,No,3
740,Marming,No,No,No,No,3
740,Marming,No,No,No,No,3
740,Marming,No,No,No,No,3
741,Tauthali,No,No,No,No,3
741,Tauthali,No,No,No,No,3
741,Tauthali,No,No,No,No,3
742,Piskar,No,No,No,No,3
742,Piskar,No,No,No,No,3
742,Piskar,No,No,No,No,3
743,Kharidhunga,No,No,No,No,3
743,Kharidhunga,No,No,No,No,3
743,Kharidhunga,No,No,No,No,3
744,Nalang,No,No,No,No,3
744,Nalang,No,No,No,No,3
744,Nalang,No,No,No,No,3
745,Bungchung,No,No,No,No,3
745,Bungchung,No,No,No,No,3
745,Bungchung,No,No,No,No,3
746,Dovantar,No,No,No,No,3
746,Dovantar,No,No,No,No,3
746,Dovantar,No,No,No,No,3
747,Sasaha,No,No,No,No,3
747,Sasaha,No,No,No,No,3
747,Sasaha,No,No,No,No,3
748,Murali Bhanjyang,No,No,No,No,3
748,Murali Bhanjyang,No,No,No,No,3
748,Murali Bhanjyang,No,No,No,No,3
749,Aansi Khola Motorable Bridge,No,No,No,No,3
749,Aansi Khola Motorable Bridge,No,No,No,No,3
749,Aansi Khola Motorable Bridge,No,No,No,No,3
750,Sunkhani,No,No,No,No,3
750,Sunkhani,No,No,No,No,3
750,Sunkhani,No,No,No,No,3
751,Golabhanjyang,No,No,No,No,3
751,Golabhanjyang,No,No,No,No,3
751,Golabhanjyang,No,No,No,No,3
752,Jyamrung,No,No,No,No,3
752,Jyamrung,No,No,No,No,3
752,Jyamrung,No,No,No,No,3
753,Katunge,No,No,No,No,3
753,Katunge,No,No,No,No,3
753,Katunge,No,No,No,No,3
754,Phulkharka,No,No,No,No,3
754,Phulkharka,No,No,No,No,3
754,Phulkharka,No,No,No,No,3
755,Budhathum,No,No,No,No,3
755,Budhathum,No,No,No,No,3
755,Budhathum,No,No,No,No,3
756,Mulpani,No,No,No,No,3
756,Mulpani,No,No,No,No,3
756,Mulpani,No,No,No,No,3
757,Sangkosh,No,No,No,No,3
757,Sangkosh,No,No,No,No,3
757,Sangkosh,No,No,No,No,3
758,Sertung,No,No,No,No,3
758,Sertung,No,No,No,No,3
758,Sertung,No,No,No,No,3
759,Babil Waterfall,No,No,No,No,3
759,Babil Waterfall,No,No,No,No,3
759,Babil Waterfall,No,No,No,No,3
760,Borang,No,No,No,No,3
760,Borang,No,No,No,No,3
760,Borang,No,No,No,No,3
761,Kalo Daha Mhane,No,No,No,No,3
761,Kalo Daha Mhane,No,No,No,No,3
761,Kalo Daha Mhane,No,No,No,No,3
762,Pusu Wala Kharka,No,No,No,No,3
762,Pusu Wala Kharka,No,No,No,No,3
762,Pusu Wala Kharka,No,No,No,No,3
763,Pabil,No,No,No,No,3
763,Pabil,No,No,No,No,3
763,Pabil,No,No,No,No,3
764,Dhunche,No,No,No,No,3
764,Dhunche,No,No,No,No,3
764,Dhunche,No,No,No,No,3
765,Chandanbari,No,No,No,No,3
765,Chandanbari,No,No,No,No,3
765,Chandanbari,No,No,No,No,3
766,Lauri Binayak,No,No,No,No,3
766,Lauri Binayak,No,No,No,No,3
766,Lauri Binayak,No,No,No,No,3
767,Gaunkharka,No,No,No,No,3
767,Gaunkharka,No,No,No,No,3
767,Gaunkharka,No,No,No,No,3
768,Sursing Waterfall,No,No,No,No,3
768,Sursing Waterfall,No,No,No,No,3
768,Sursing Waterfall,No,No,No,No,3
769,MaginGoth,No,No,No,No,3
769,MaginGoth,No,No,No,No,3
769,MaginGoth,No,No,No,No,3
770,Thakani,No,No,No,No,3
770,Thakani,No,No,No,No,3
770,Thakani,No,No,No,No,3
771,Talramarang,No,No,No,No,3
771,Talramarang,No,No,No,No,3
771,Talramarang,No,No,No,No,3
772,Dubachaur,No,No,No,No,3
772,Dubachaur,No,No,No,No,3
772,Dubachaur,No,No,No,No,3
773,Tipeni,No,No,No,No,3
773,Tipeni,No,No,No,No,3
773,Tipeni,No,No,No,No,3
774,Sikharpur,No,No,No,No,3
774,Sikharpur,No,No,No,No,3
774,Sikharpur,No,No,No,No,3
775,Dolalghat,No,No,No,No,3
775,Dolalghat,No,No,No,No,3
775,Dolalghat,No,No,No,No,3
776,Phalate Bhumlu,No,No,No,No,3
776,Phalate Bhumlu,No,No,No,No,3
776,Phalate Bhumlu,No,No,No,No,3
777,Chaubas,No,No,No,No,3
777,Chaubas,No,No,No,No,3
777,Chaubas,No,No,No,No,3
778,Sanowangthali,No,No,No,No,3
778,Sanowangthali,No,No,No,No,3
778,Sanowangthali,No,No,No,No,3
779,Bangthali,No,No,No,No,3
779,Bangthali,No,No,No,No,3
779,Bangthali,No,No,No,No,3
780,Dhumthang,No,No,No,No,3
780,Dhumthang,No,No,No,No,3
780,Dhumthang,No,No,No,No,3
781,Nitya Chandeshwor,No,No,No,No,3
781,Nitya Chandeshwor,No,No,No,No,3
781,Nitya Chandeshwor,No,No,No,No,3
782,Mahendrajyoti,No,No,No,No,3
782,Mahendrajyoti,No,No,No,No,3
782,Mahendrajyoti,No,No,No,No,3
783,Gairi Gaun,No,No,No,No,3
783,Gairi Gaun,No,No,No,No,3
783,Gairi Gaun,No,No,No,No,3
784,Kursi Dada,No,No,No,No,3
784,Kursi Dada,No,No,No,No,3
784,Kursi Dada,No,No,No,No,3
785,Batase Dada,No,No,No,No,3
785,Batase Dada,No,No,No,No,3
785,Batase Dada,No,No,No,No,3
786,Rolling Batase Hills,No,No,No,No,3
786,Rolling Batase Hills,No,No,No,No,3
786,Rolling Batase Hills,No,No,No,No,3
787,Judlee,No,No,No,No,3
787,Judlee,No,No,No,No,3
787,Judlee,No,No,No,No,3
788,Satdobato,No,No,No,No,3
788,Satdobato,No,No,No,No,3
788,Satdobato,No,No,No,No,3
789,Fulchoki Mandir (Basnet Gau),No,No,No,No,3
789,Fulchoki Mandir (Basnet Gau),No,No,No,No,3
789,Fulchoki Mandir (Basnet Gau),No,No,No,No,3
790,Sansari Devi Temple,No,No,No,No,3
790,Sansari Devi Temple,No,No,No,No,3
790,Sansari Devi Temple,No,No,No,No,3
791,Dhaneshwor,No,No,No,No,3
791,Dhaneshwor,No,No,No,No,3
791,Dhaneshwor,No,No,No,No,3
792,Nagai Dhunga,No,No,No,No,3
792,Nagai Dhunga,No,No,No,No,3
792,Nagai Dhunga,No,No,No,No,3
793,Dhaneshwor Mahadev Temple,No,No,No,No,3
793,Dhaneshwor Mahadev Temple,No,No,No,No,3
793,Dhaneshwor Mahadev Temple,No,No,No,No,3
794,Bogati Gaun,No,No,No,No,3
794,Bogati Gaun,No,No,No,No,3
794,Bogati Gaun,No,No,No,No,3
795,Shreekhandpur,No,No,No,No,3
795,Shreekhandpur,No,No,No,No,3
795,Shreekhandpur,No,No,No,No,3
796,Devisthan (Laa Than Pata),No,No,No,No,3
796,Devisthan (Laa Than Pata),No,No,No,No,3
796,Devisthan (Laa Than Pata),No,No,No,No,3
797,Shrikhandapur Bindhabasini Temple,No,No,No,No,3
797,Shrikhandapur Bindhabasini Temple,No,No,No,No,3
797,Shrikhandapur Bindhabasini Temple,No,No,No,No,3
798,Salle Panuati,No,No,No,No,3
798,Salle Panuati,No,No,No,No,3
798,Salle Panuati,No,No,No,No,3
799,Talu Dadha,No,No,No,No,3
799,Talu Dadha,No,No,No,No,3
799,Talu Dadha,No,No,No,No,3
800,Chature Village,No,No,No,No,3
800,Chature Village,No,No,No,No,3
800,Chature Village,No,No,No,No,3
801,Lukeko Dada,No,No,No,No,3
801,Lukeko Dada,No,No,No,No,3
801,Lukeko Dada,No,No,No,No,3
802,Ashapuri Mahadev,No,No,No,No,3
802,Ashapuri Mahadev,No,No,No,No,3
802,Ashapuri Mahadev,No,No,No,No,3
803,Dhad Gaun,No,No,No,No,3
803,Dhad Gaun,No,No,No,No,3
803,Dhad Gaun,No,No,No,No,3
804,Seti Devi,No,No,No,No,3
804,Seti Devi,No,No,No,No,3
804,Seti Devi,No,No,No,No,3
805,Kotthumka,No,No,No,No,3
805,Kotthumka,No,No,No,No,3
805,Kotthumka,No,No,No,No,3
806,Raut Gaun,No,No,No,No,3
806,Raut Gaun,No,No,No,No,3
806,Raut Gaun,No,No,No,No,3
807,Chittapol,No,No,No,No,3
807,Chittapol,No,No,No,No,3
807,Chittapol,No,No,No,No,3
808,Soche,No,No,No,No,3
808,Soche,No,No,No,No,3
808,Soche,No,No,No,No,3
809,Kakhbari,No,No,No,No,3
809,Kakhbari,No,No,No,No,3
809,Kakhbari,No,No,No,No,3
810,Bairikhel,No,No,No,No,3
810,Bairikhel,No,No,No,No,3
810,Bairikhel,No,No,No,No,3
811,Ghyampe Danda Mountain Bike Trails,No,No,No,No,3
811,Ghyampe Danda Mountain Bike Trails,No,No,No,No,3
811,Ghyampe Danda Mountain Bike Trails,No,No,No,No,3
812,Pilot Baba Ashram,No,No,No,No,3
812,Pilot Baba Ashram,No,No,No,No,3
812,Pilot Baba Ashram,No,No,No,No,3
813,Field of Green,No,No,No,No,3
813,Field of Green,No,No,No,No,3
813,Field of Green,No,No,No,No,3
814,Tarakeshwor Mahadev Temple,No,No,No,No,3
814,Tarakeshwor Mahadev Temple,No,No,No,No,3
814,Tarakeshwor Mahadev Temple,No,No,No,No,3
815,Samakhusi,No,No,No,No,3
815,Samakhusi,No,No,No,No,3
815,Samakhusi,No,No,No,No,3
816,Boharatar,No,No,No,No,3
816,Boharatar,No,No,No,No,3
816,Boharatar,No,No,No,No,3
817,Jamacho Gumba,No,No,No,No,3
817,Jamacho Gumba,No,No,No,No,3
817,Jamacho Gumba,No,No,No,No,3
818,Ichangunarayan,No,No,No,No,3
818,Ichangunarayan,No,No,No,No,3
818,Ichangunarayan,No,No,No,No,3
819,Mudkhu,No,No,No,No,3
819,Mudkhu,No,No,No,No,3
819,Mudkhu,No,No,No,No,3
820,Bhubaneshwori Temple,No,No,No,No,3
820,Bhubaneshwori Temple,No,No,No,No,3
820,Bhubaneshwori Temple,No,No,No,No,3
821,Okharpauwa,No,No,No,No,3
821,Okharpauwa,No,No,No,No,3
821,Okharpauwa,No,No,No,No,3
822,Kakani,No,No,No,No,3
822,Kakani,No,No,No,No,3
822,Kakani,No,No,No,No,3
823,Lauke Waterfall,No,No,No,No,3
823,Lauke Waterfall,No,No,No,No,3
823,Lauke Waterfall,No,No,No,No,3
824,Nuwakot,No,No,No,No,3
824,Nuwakot,No,No,No,No,3
824,Nuwakot,No,No,No,No,3
825,Bidur,No,No,No,No,3
825,Bidur,No,No,No,No,3
825,Bidur,No,No,No,No,3
826,Duipipal,No,No,No,No,3
826,Duipipal,No,No,No,No,3
826,Duipipal,No,No,No,No,3
827,Chepang Gaun,No,No,No,No,3
827,Chepang Gaun,No,No,No,No,3
827,Chepang Gaun,No,No,No,No,3
828,Baglung Bazaar,No,No,No,No,3
828,Baglung Bazaar,No,No,No,No,3
828,Baglung Bazaar,No,No,No,No,3
829,Panchakot,No,No,No,No,3
829,Panchakot,No,No,No,No,3
829,Panchakot,No,No,No,No,3
830,Bihun,No,No,No,No,3
830,Bihun,No,No,No,No,3
830,Bihun,No,No,No,No,3
831,Nishi,No,No,No,No,3
831,Nishi,No,No,No,No,3
831,Nishi,No,No,No,No,3
832,Bhakunde,No,No,No,No,3
832,Bhakunde,No,No,No,No,3
832,Bhakunde,No,No,No,No,3
833,Arthar Dandakharka,No,No,No,No,3
833,Arthar Dandakharka,No,No,No,No,3
833,Arthar Dandakharka,No,No,No,No,3
834,Lekhphant,No,No,No,No,3
834,Lekhphant,No,No,No,No,3
834,Lekhphant,No,No,No,No,3
835,Kusma,No,No,No,No,3
835,Kusma,No,No,No,No,3
835,Kusma,No,No,No,No,3
836,Pokhara,Moondance Restaurant & Bar,No,No,No,4
836,Pokhara,Welcome Restaurant,No,No,No,4
836,Pokhara,Local Sukuti Restaurant,No,No,No,4
837,Sarangkot,Crony Cottage,No,No,No,4
837,Sarangkot,Green View Restaurant,No,No,No,4
837,Sarangkot,Namaste hotel and resturant,No,No,No,4
838,Ghandruk,Moon Rising Restaurant,No,No,No,4
838,Ghandruk,Open Sky Restaurant & Camping,No,No,No,4
838,Ghandruk,Ishtuti Mo:Mo Restaurant,No,No,No,4
839,Dhampus,Namaste restaurant,No,No,No,4
839,Dhampus,Amit guest house & Restaurant,No,No,No,4
839,Dhampus,TRANING POINT VIEW RESTAURANT & LODGE Mountain view restaurant,No,No,No,4
840,Lwang Ghalel,No,No,No,No,4
840,Lwang Ghalel,No,No,No,No,4
840,Lwang Ghalel,No,No,No,No,4
841,Ghale Gaun,Rina,No,No,No,4
841,Ghale Gaun,No,No,No,No,4
841,Ghale Gaun,No,No,No,No,4
842,Bhujung,No,No,No,No,4
842,Bhujung,No,No,No,No,4
842,Bhujung,No,No,No,No,4
843,Rainaskot,Dreamland restaurant,"Syaule Danda, Syaule Bazar 45306",4,High (~$90+),4
843,Rainaskot,Friendship restaurant,"Unnamed Road, 33600",4.2,Low (~$10–20),4
843,Rainaskot,Divyan Restaurant &Lunch Bar,"4C8M+78J, Tarkughat 33600",4,Medium (~$35–60),4
844,Lamjung Himal Viewpoint,Aayan Kitchen & Guest House,"CR3C+XXH, Ghandruk 33700",3.9,High (~$90+),4
844,Lamjung Himal Viewpoint,Namita Resturent,"9RQC+MHX, Ghandruk 33700",3.8,Low (~$10–20),4
844,Lamjung Himal Viewpoint,hotel Himalayan Front,"9RFF+QR2, Lumle 33700",4,Medium (~$35–60),4
845,Gorkha Bazaar,Holidays Bar & Restro,"XJXF+389 Bus Station, Abukhaireni-Gorkha Hwy, Gorkha 34000",4.1,High (~$90+),4
845,Gorkha Bazaar,Govinda Chatpat Gorkhar,"XJXC+JX4, Gorkha 34000",4,Low (~$10–20),4
845,Gorkha Bazaar,Juju the newa restaurant,Gorkha 34000,3.7,Medium (~$35–60),4
846,Manakamana,Nanu’s Kitchen,"Cable Car Nepal, Cable Car, 33500",4.1,High (~$90+),4
846,Manakamana,Q. Thakali Bhansa Ghar and Resort Pvt.Ltd,Darechok 44200,3.8,Low (~$10–20),4
846,Manakamana,Thee GO: E-Stop- Kurintar,Darechok 44200,4,Medium (~$35–60),4
847,Barpak,No,No,No,No,4
847,Barpak,No,No,No,No,4
847,Barpak,No,No,No,No,4
848,Laprak,No,No,No,No,4
848,Laprak,No,No,No,No,4
848,Laprak,No,No,No,No,4
849,Manang Bazaar,No,No,No,No,4
849,Manang Bazaar,No,No,No,No,4
849,Manang Bazaar,No,No,No,No,4
850,Bhraka,Solukhumbu Sherpa Restaurant,"J3X3+P73, Bhraka 33500",4.2,High (~$90+),4
850,Bhraka,NAMASTE RESTAURANT,"J3X3+3R4, Bhraka 33500",4.2,Low (~$10–20),4
850,Bhraka,Peaceful Hotel,"J4X3+82J, Ngawal 33500",4.1,Medium (~$35–60),4
851,Khangsar,Sunny restaurant,"MX9F+RHX, Khangsar 33500",4,High (~$90+),4
851,Khangsar,Tibetan kitchen Manang,"M28F+955, Tanki Manang 33500",4.2,Low (~$10–20),4
851,Khangsar,Annapurna Restaurant Cafe & Bar,Manang 3540,4.1,Medium (~$35–60),4
852,Jomsom,"Beautiful THINI Restaurant, Thini","QPCG+MMC, Jomsom 33100",4,High (~$90+),4
852,Jomsom,Solukhumbu momo restaurant,"QPMH+H53, Jomsom 33100",4,Low (~$10–20),4
852,Jomsom,Bagaicha Cafe and Garden Restaurant,"Kali Gandaki Corridor, Jomsom 33100",4.1,Medium (~$35–60),4
853,Lo Manthang,mount Kailash guest house and restaurant,Lo Manthang 33100,3.9,High (~$90+),4
853,Lo Manthang,Angel Restaurant & Guest House,"6X9F+JVM, Chhoser 33100",4.2,Low (~$10–20),4
853,Lo Manthang,Pasang Restaurant & Lodge,"Village, Dhakmar 33100",3.9,Medium (~$35–60),4
854,Muktinath,Brothers restaurant,Muktinath 33100,4,High (~$90+),4
854,Muktinath,Phedi Restaurant,"RV6V+X9X, Muktinath 33100",4,Low (~$10–20),4
854,Muktinath,Pema Restaurant,"VQ2M+2R5, Kagbeni 33100",4.1,Medium (~$35–60),4
855,Kagbeni,Pulchowk Restaurant,"QP95+VCF, Jomsom 33100",3.7,High (~$90+),4
855,Kagbeni,Hotel Eagle Claw View Point Resturant,"QPJC+26Q, Jomsom 33100",4.2,Low (~$10–20),4
855,Kagbeni,Himalayan Fast Food,"QPJC+JV3, F042, Jomsom 33100",4,Medium (~$35–60),4
856,Marpha,Ramechhap sherpa momo restaurant,"QM2P+7F4, F042, Marpha 33100",4.1,High (~$90+),4
856,Marpha,Tserok Namgyaling restaurant,"PMQM+G75, Marpha 33100",4.3,Low (~$10–20),4
856,Marpha,Sherpa Guest House and Restaurant,"PJ6X+M98, Tukuche 33100",4.1,Medium (~$35–60),4
857,Beni Bazaar,GGmomo,"08 Ganesh tole, Beni 33200",4.2,High (~$90+),4
857,Beni Bazaar,Hotel chulho,"8HW8+8G5, Beni 33200",4.3,Low (~$10–20),4
857,Beni Bazaar,Poon Nan House & Resturant,"8HW8+RW8, Beni 33200",4.3,Medium (~$35–60),4
858,Tatopani,DONUT MOMO Restaurant,"WXW2+VC9, Kodari 45301",4.1,High (~$90+),4
858,Tatopani,No,No,No,No,4
858,Tatopani,No,No,No,No,4
859,Babiyachaur,No,No,No,No,4
859,Babiyachaur,No,No,No,No,4
859,Babiyachaur,No,No,No,No,4
860,Dhorpatan,Kanchhi Hotel and Restuarant,"C33G+QHM, serabang 8",4,High (~$90+),4
860,Dhorpatan,New Badighat Dhorpatan Hotel & Restaurant,"Dhorpatan Valley, Syalpakhe 33300",3.9,Low (~$10–20),4
860,Dhorpatan,Chhantyal Restaurant,"84W3+F5G, Devisthan 33300",3.8,Medium (~$35–60),4
861,Devghat,No,No,No,No,4
861,Devghat,No,No,No,No,4
861,Devghat,No,No,No,No,4
862,Kawasoti,Ganga Tanduri,"J4WH+QMX, Kawasoti 33000",4,High (~$90+),4
862,Kawasoti,Manna Restaurant and Tandoori,"Rampur Highway, Devachuli 33000",4,Low (~$10–20),4
862,Kawasoti,Gori Restaurant,"P4CM+WF, Kawasoti 33000",3.9,Medium (~$35–60),4
863,Hupsekot,Sarina and Radhika khaja-ghar,"MXP2+7F3, Duwarda - Arunkhola Rd, Naya Belhani 33000",4.1,High (~$90+),4
863,Hupsekot,Rabin Restaurant,"M3Q6+PX4, Danda Jhyalbas Rd, Deurali 33000",4,Low (~$10–20),4
863,Hupsekot,Hello and Hi Restaurant,"M478+3Q, Kawasoti 33000",3.8,Medium (~$35–60),4
864,Bandipur,The Samay Baji,"WCQ4+4VC, Bandipur 33904",4.1,High (~$90+),4
864,Bandipur,Pratiksha Restaurant & Sweet House,Bandipur 33904,4,Low (~$10–20),4
864,Bandipur,Bandipur Caveret Restaurant,"WCP4+R7V, Dumre-Bandipur Rd, Bandipur 33904",4.1,Medium (~$35–60),4
865,Bhimad,KUNADHARA RESTAURANT,"X3MH+3P4, Bhimad",4.2,High (~$90+),4
865,Bhimad,Hot & Spicy kitchen,"X3HP+326, Bimad-Rishing Patan Rd, Bhimad",4.2,Low (~$10–20),4
865,Bhimad,Paltyang Lafa Restaurant,"X3HM+4V6, Bhimad",4.1,Medium (~$35–60),4
866,Ghalechowk,No,No,No,No,4
866,Ghalechowk,No,No,No,No,4
